DT, X, Y, Z
308.658,369.143951,19.192265,220.957794
308.675,369.129089,19.205717,221.045929
308.692,369.115265,19.22014,221.139664
308.708,369.103333,19.234823,221.233093
308.725,369.092621,19.247873,221.321198
308.742,369.082947,19.263138,221.413864
308.758,369.073975,19.277098,221.507019
308.775,369.06723,19.290297,221.595001
308.792,369.061859,19.304781,221.688141
308.808,369.057892,19.318365,221.78244
308.825,369.056213,19.332157,221.870911
308.842,369.055115,19.345785,221.965591
308.858,369.056671,19.36104,222.060638
308.875,369.058319,19.374134,222.149994
308.892,369.061798,19.388371,222.245682
308.908,369.067139,19.402807,222.34169
308.925,369.072815,19.415731,222.432388
308.942,369.081665,19.430454,222.529358
308.958,369.090485,19.443848,222.626709
308.975,369.101715,19.457758,222.718964
308.992,369.113678,19.471249,222.817398
309.008,369.128143,19.485634,222.916016
309.025,369.142609,19.498755,223.009796
309.042,369.159821,19.51302,223.109482
309.058,369.178619,19.527447,223.210251
309.075,369.197906,19.541294,223.305115
309.091,369.219421,19.556118,223.406799
309.108,369.24057,19.570333,223.50264
309.125,369.264465,19.585358,223.605606
309.142,369.289398,19.600519,223.708282
309.158,369.315521,19.615314,223.811722
309.175,369.3414,19.629574,223.908417
309.192,369.369049,19.64435,224.011154
309.208,369.397522,19.659687,224.113342
309.225,369.424652,19.674227,224.20903
309.242,369.453491,19.689695,224.310379
309.258,369.483551,19.705097,224.410797
309.275,369.511902,19.719822,224.504623
309.291,369.542603,19.735668,224.603668
309.308,369.571381,19.750851,224.696121
309.325,369.601563,19.767189,224.793732
309.342,369.632446,19.783529,224.890274
309.358,369.662567,19.800329,224.986038
309.375,369.691376,19.815723,225.075745
309.392,369.721527,19.832609,225.169754
309.408,369.75119,19.849947,225.263275
309.425,369.779572,19.865561,225.35083
309.442,369.808563,19.882912,225.442535
309.458,369.837677,19.900143,225.534042
309.475,369.864777,19.916491,225.619186
309.492,369.892273,19.934443,225.708664
309.508,369.919983,19.952002,225.797958
309.525,369.945465,19.968393,225.880692
309.542,369.971771,19.986803,225.968353
309.558,369.997528,20.004679,226.054932
309.575,370.02124,20.021347,226.135681
309.592,370.045197,20.040115,226.221008
309.608,370.068909,20.057781,226.303864
309.625,370.090118,20.073685,226.379623
309.642,370.111572,20.091602,226.458344
309.658,370.131531,20.109644,226.535294
309.675,370.150299,20.125284,226.606567
309.692,370.168579,20.142649,226.680557
309.708,370.185883,20.160759,226.752533
309.725,370.201569,20.177046,226.81958
309.742,370.217041,20.193995,226.889832
309.759,370.231964,20.21147,226.957855
309.775,370.245819,20.229204,227.024796
309.792,370.257294,20.245327,227.086899
309.809,370.268768,20.26247,227.151184
309.825,370.279877,20.279222,227.214417
309.842,370.288757,20.295233,227.272385
309.859,370.296997,20.312115,227.332794
309.875,370.304749,20.328516,227.391663
309.892,370.311859,20.343246,227.446228
309.909,370.317566,20.35911,227.502518
309.925,370.321503,20.374846,227.55777
309.942,370.324738,20.389534,227.608704
309.959,370.327942,20.404543,227.662033
309.975,370.330475,20.419771,227.715225
309.992,370.331757,20.434721,227.764511
310.009,370.332336,20.450603,227.816635
310.025,370.332947,20.465652,227.868851
310.042,370.332733,20.47998,227.917542
310.059,370.331909,20.496054,227.968811
310.075,370.330292,20.512371,228.020355
310.092,370.328491,20.527477,228.069138
310.109,370.32608,20.543653,228.121063
310.126,370.323425,20.56032,228.173447
310.142,370.32016,20.577578,228.226303
310.159,370.317047,20.593529,228.27652
310.176,370.312775,20.611034,228.330704
310.192,370.30899,20.628685,228.385498
310.209,370.30484,20.645992,228.437561
310.226,370.299713,20.664568,228.49353
310.242,370.294556,20.683449,228.550247
310.259,370.29007,20.701567,228.604462
310.276,370.284241,20.721218,228.662369
310.292,370.277954,20.740757,228.721008
310.309,370.272491,20.75967,228.777344
310.326,370.266052,20.779953,228.83757
310.342,370.258698,20.800531,228.898346
310.359,370.252502,20.820131,228.956604
310.376,370.245605,20.840921,229.019272
310.393,370.237701,20.863106,229.082321
310.409,370.230255,20.885105,229.145874
310.426,370.22345,20.90542,229.206879
310.443,370.214905,20.928236,229.272446
310.459,370.206787,20.951639,229.338272
310.476,370.199219,20.97298,229.400772
310.493,370.190308,20.996965,229.468338
310.509,370.181641,21.022068,229.536194
310.526,370.173706,21.044712,229.600708
310.543,370.164612,21.06966,229.670074
310.559,370.155457,21.095482,229.740051
310.576,370.147095,21.118776,229.806137
310.593,370.137634,21.144548,229.877548
310.609,370.128357,21.171299,229.949188
310.626,370.119659,21.195187,230.016983
310.643,370.109802,21.221987,230.090378
310.66,370.100159,21.249098,230.164032
310.676,370.09024,21.275158,230.238037
310.693,370.080963,21.301041,230.309128
310.71,370.071228,21.32815,230.384338
310.726,370.06134,21.356205,230.4608
310.743,370.05191,21.382599,230.533264
310.76,370.041779,21.41037,230.610992
310.776,370.031494,21.439461,230.689651
310.793,370.021545,21.46603,230.763763
310.81,370.010742,21.495214,230.84404
310.826,370,21.524467,230.924576
310.843,369.989655,21.551029,231.000961
310.86,369.978271,21.580933,231.083496
310.876,369.966644,21.609989,231.165909
310.893,369.955505,21.637682,231.244736
310.91,369.943726,21.667931,231.329163
310.926,369.931458,21.697113,231.414032
310.943,369.919769,21.726234,231.49527
310.96,369.907257,21.755938,231.581284
310.976,369.894043,21.786961,231.669052
310.993,369.88208,21.816084,231.751602
311.01,369.868713,21.846195,231.840332
311.026,369.855255,21.877712,231.930298
311.043,369.842163,21.906319,232.014847
311.06,369.828125,21.937366,232.106339
311.077,369.81369,21.967991,232.197861
311.093,369.799072,21.999016,232.290894
311.11,369.785248,22.028179,232.378799
311.127,369.77002,22.058928,232.473358
311.143,369.755127,22.090092,232.568832
311.16,369.740143,22.118546,232.658936
311.177,369.724518,22.150354,232.756546
311.194,369.708313,22.180651,232.854202
311.21,369.692108,22.212187,232.953568
311.227,369.676056,22.241011,233.047623
311.243,369.659607,22.273008,233.148712
311.26,369.643188,22.301792,233.244064
311.277,369.626312,22.332939,233.34729
311.293,369.608124,22.363018,233.450851
311.31,369.591125,22.392113,233.549728
311.327,369.572723,22.42193,233.655182
311.344,369.554077,22.452719,233.762543
311.36,369.535248,22.482431,233.870041
311.377,369.51712,22.511499,233.972977
311.394,369.498077,22.541119,234.082703
311.41,369.478058,22.570557,234.193832
311.427,369.459595,22.598259,234.299515
311.444,369.438995,22.626987,234.412735
311.46,369.418396,22.656504,234.527252
311.477,369.398773,22.683495,234.635895
311.494,369.377686,22.712156,234.752579
311.51,369.356628,22.741385,234.870911
311.527,369.335999,22.767698,234.982513
311.544,369.314026,22.796232,235.102905
311.56,369.291626,22.824272,235.224136
311.577,369.270538,22.85008,235.339157
311.594,369.247772,22.877863,235.463135
311.61,369.224854,22.905241,235.587891
311.627,369.202606,22.93046,235.706253
311.644,369.178528,22.957735,235.833969
311.66,369.154785,22.983372,235.962402
311.677,369.131683,23.007513,236.084503
311.694,369.107574,23.032959,236.215866
311.711,369.082977,23.058426,236.348434
311.727,369.057892,23.084045,236.482101
311.744,369.034302,23.107798,236.609085
311.761,369.00882,23.132915,236.745453
311.777,368.982758,23.158285,236.883484
311.794,368.958069,23.18149,237.014099
311.811,368.932068,23.206907,237.154968
311.827,368.906189,23.230684,237.29657
311.844,368.881104,23.25317,237.43158
311.861,368.854187,23.277281,237.575897
311.877,368.826874,23.301834,237.721649
311.894,368.801422,23.323933,237.860123
311.911,368.774017,23.347355,238.008636
311.927,368.746796,23.370092,238.158447
311.944,368.721008,23.391243,238.300385
311.961,368.692993,23.41441,238.452591
311.977,368.665039,23.438866,238.606674
311.994,368.638641,23.461334,238.752838
312.011,368.610504,23.485394,238.909729
312.027,368.582397,23.509045,239.067917
312.044,368.556091,23.531332,239.218216
312.061,368.527435,23.5553,239.379578
312.077,368.49884,23.579163,239.542404
312.094,368.471558,23.60121,239.696884
312.111,368.442047,23.625626,239.863129
312.127,368.412354,23.651711,240.031204
312.144,368.384369,23.676666,240.190994
312.161,368.354462,23.703341,240.362137
312.177,368.32431,23.730057,240.534805
312.194,368.29541,23.755806,240.698746
312.211,368.264252,23.783655,240.87442
312.228,368.232788,23.812094,241.052155
312.244,368.2005,23.842018,241.2314
312.261,368.170105,23.871042,241.401382
312.278,368.137238,23.902561,241.583435
312.294,368.104034,23.934868,241.767029
312.311,368.072571,23.966263,241.94136
312.328,368.038788,24.000999,242.128128
312.344,368.004517,24.037205,242.316162
312.361,367.971893,24.071569,242.494446
312.378,367.93692,24.109104,242.68544
312.394,367.901581,24.147148,242.877487
312.411,367.868683,24.185114,243.059631
312.428,367.833374,24.226051,243.253494
312.444,367.797882,24.267996,243.448364
312.461,367.764252,24.308214,243.633896
312.478,367.727783,24.352264,243.833389
312.494,367.691681,24.397287,244.033295
312.511,367.657562,24.441607,244.222992
312.528,367.62149,24.489481,244.425583
312.545,367.58493,24.537584,244.628067
312.561,367.549042,24.585848,244.830826
312.578,367.5159,24.631838,245.021622
312.595,367.480988,24.6803,245.223679
312.611,367.447052,24.728418,245.42514
312.628,367.415344,24.77459,245.613678
312.645,367.381866,24.823759,245.812958
312.661,367.34848,24.872232,246.011475
312.678,367.317139,24.917667,246.19725
312.695,367.284271,24.96623,246.393463
312.711,367.25174,25.014149,246.588852
312.728,367.221558,25.059036,246.771835
312.745,367.189758,25.106133,246.965546
312.761,367.15863,25.152786,247.158508
312.778,367.129486,25.19536,247.33934
312.795,367.098694,25.240049,247.530945
312.811,367.068085,25.284563,247.722549
312.828,367.038849,25.326822,247.904861
312.845,367.008179,25.370047,248.097717
312.861,366.977448,25.412153,248.291641
312.878,366.948456,25.451025,248.475189
312.895,366.917755,25.491632,248.6707
312.912,366.887085,25.532,248.867218
312.928,366.856293,25.572033,249.064224
312.945,366.827423,25.608442,249.249954
312.961,366.797211,25.646227,249.448578
312.978,366.769165,25.680626,249.635941
312.995,366.739288,25.716463,249.835434
313.012,366.709167,25.751165,250.03569
313.028,366.679413,25.784962,250.23703
313.045,366.651581,25.816776,250.427399
313.062,366.622681,25.849995,250.630203
313.078,366.594391,25.882462,250.833969
313.095,366.567474,25.912916,251.026978
313.112,366.538696,25.944538,251.233047
313.128,366.510437,25.9751,251.439972
313.145,366.484192,26.003445,251.636307
313.162,366.456818,26.033762,251.846115
313.178,366.429749,26.063379,252.056961
313.195,366.40564,26.092064,252.257401
313.212,366.379822,26.123169,252.471497
313.228,366.354126,26.155121,252.686981
313.245,366.330414,26.185354,252.891708
313.262,366.305756,26.218067,253.110184
313.278,366.281525,26.251575,253.330597
313.295,366.258881,26.284655,253.539398
313.312,366.235382,26.320402,253.762482
313.328,366.212341,26.356703,253.987335
313.345,366.190643,26.392019,254.20015
313.362,366.168335,26.430487,254.427734
313.378,366.146332,26.470583,254.656418
313.395,366.125671,26.509615,254.872604
313.412,366.104126,26.552008,255.103577
313.429,366.082764,26.595533,255.335312
313.445,366.06131,26.640404,255.568039
313.462,366.041351,26.683113,255.787582
313.479,366.020111,26.729727,256.02182
313.495,365.999298,26.77816,256.256531
313.512,365.979767,26.825893,256.47818
313.529,365.95874,26.877403,256.713867
313.545,365.937744,26.930443,256.950165
313.562,365.917969,26.981428,257.173096
313.579,365.897247,27.037378,257.410339
313.595,365.876221,27.093847,257.647949
313.612,365.856323,27.148468,257.871918
313.629,365.834869,27.206465,258.110321
313.645,365.813385,27.265612,258.348999
313.662,365.793182,27.322741,258.574341
313.679,365.771667,27.384144,258.813721
313.695,365.750214,27.446396,259.053558
313.712,365.729614,27.506277,259.279846
313.729,365.707397,27.570154,259.520264
313.745,365.685486,27.635544,259.761169
313.762,365.664856,27.698046,259.988068
313.779,365.643036,27.763433,260.229248
313.795,365.62085,27.829317,260.471436
313.812,365.599762,27.892014,260.699371
313.829,365.577515,27.958611,260.942413
313.845,365.554962,28.02614,261.185913
313.862,365.533813,28.089872,261.415527
313.881,365.510956,28.158119,261.659912
313.898,365.486084,28.23324,261.933533
313.915,365.463348,28.301527,262.179749
313.933,365.441345,28.370184,262.425873
313.951,365.41748,28.443705,262.687347
313.965,365.393982,28.515739,262.949158
313.979,365.375458,28.5725,263.153809
313.996,365.357544,28.629978,263.358856
314.012,365.335632,28.699106,263.60788
314.029,365.315277,28.763903,263.843262
314.046,365.293976,28.833296,264.094147
314.062,365.272858,28.902105,264.345459
314.079,365.252686,28.967567,264.583038
314.096,365.230957,29.03721,264.83551
314.112,365.209778,29.106462,265.088806
314.129,365.190186,29.170933,265.328125
314.146,365.16922,29.239046,265.583038
314.162,365.148499,29.307026,265.838928
314.179,365.129211,29.370312,266.080322
314.196,365.108948,29.438707,266.338043
314.213,365.089203,29.506268,266.595978
314.229,365.069244,29.573477,266.855042
314.246,365.050446,29.636572,267.099884
314.263,365.030609,29.70397,267.360748
314.279,365.011017,29.771406,267.622528
314.296,364.992523,29.834455,267.86969
314.312,364.97287,29.900551,268.13324
314.329,364.954529,29.962694,268.381958
314.346,364.935669,30.027893,268.647125
314.362,364.916779,30.093634,268.913452
314.379,364.899292,30.155167,269.164063
314.396,364.880585,30.219982,269.430969
314.413,364.862,30.285337,269.698517
314.429,364.84375,30.350075,269.965851
314.446,364.826843,30.41017,270.217682
314.463,364.808868,30.473715,270.485535
314.479,364.791565,30.537247,270.75293
314.496,364.77536,30.596727,271.004547
314.513,364.758362,30.660923,271.271179
314.529,364.741791,30.724766,271.537506
314.546,364.726166,30.784101,271.787445
314.563,364.709778,30.847176,272.05246
314.582,364.694061,30.90918,272.316986
314.598,364.676361,30.978226,272.611633
314.613,364.661865,31.036491,272.859131
314.629,364.648376,31.091486,273.090088
314.646,364.63446,31.150539,273.335663
314.663,364.61969,31.214403,273.595337
314.679,364.605347,31.278818,273.853577
314.696,364.591949,31.338396,274.096313
314.713,364.577942,31.400908,274.35321
314.73,364.564423,31.462967,274.610138
314.746,364.550751,31.525181,274.866791
314.763,364.537903,31.582401,275.108612
314.779,364.524658,31.644388,275.365479
314.796,364.512329,31.703588,275.607544
314.813,364.499695,31.766258,275.864716
314.83,364.487305,31.829594,276.122406
314.846,364.475433,31.892426,276.380341
314.863,364.464355,31.95059,276.623505
314.88,364.452515,32.012466,276.882782
314.896,364.440918,32.074543,277.142456
314.913,364.430176,32.131882,277.387299
314.933,364.418762,32.193439,277.648132
314.952,364.405609,32.265087,277.955627
314.965,364.392914,32.333019,278.248596
314.982,364.38446,32.378811,278.449249
314.998,364.373535,32.438511,278.712769
315.016,364.363342,32.494934,278.961304
315.034,364.351563,32.558319,279.240997
315.044,364.339355,32.621841,279.521118
315.061,364.332611,32.65699,279.676819
315.078,364.32132,32.716194,279.942017
315.097,364.309723,32.774803,280.206757
315.113,364.296173,32.839268,280.503204
315.13,364.284576,32.893047,280.752777
315.146,364.271667,32.950302,281.017426
315.163,364.259552,33.003429,281.266357
315.18,364.24585,33.059383,281.530731
315.196,364.231476,33.115974,281.794312
315.213,364.217896,33.169216,282.041687
315.233,364.202484,33.226467,282.303711
315.252,364.183899,33.292042,282.611115
315.266,364.165283,33.354218,282.902039
315.282,364.151123,33.400387,283.115814
315.299,364.134216,33.453285,283.359161
315.313,364.115784,33.508816,283.616974
315.33,364.099762,33.554607,283.8284
315.347,364.079773,33.610817,284.084076
315.363,364.059204,33.666016,284.338928
315.38,364.039215,33.718254,284.577728
315.397,364.017365,33.77335,284.830353
315.413,363.994446,33.828171,285.08197
315.43,363.972076,33.879513,285.317902
315.447,363.947693,33.933414,285.567719
315.463,363.921906,33.98782,285.816132
315.48,363.897034,34.039192,286.048889
315.497,363.869873,34.092934,286.295288
315.513,363.842255,34.146683,286.540009
315.53,363.815125,34.196991,286.769531
315.551,363.785522,34.250038,287.012207
315.566,363.747681,34.31496,287.310455
315.583,363.719543,34.361076,287.522278
315.599,363.687134,34.412163,287.761658
315.616,363.655518,34.460918,287.985168
315.634,363.620941,34.512661,288.221802
315.645,363.583313,34.566402,288.471161
315.661,363.559814,34.598583,288.623016
315.678,363.524933,34.645111,288.842804
315.695,363.486786,34.694141,289.075287
315.713,363.448151,34.742966,289.306183
315.731,363.406464,34.793819,289.549896
315.747,363.363159,34.844025,289.791901
315.764,363.323547,34.889019,290.005463
315.779,363.280762,34.936165,290.230896
315.797,363.242676,34.977249,290.429108
315.814,363.196014,35.025108,290.665833
315.83,363.150787,35.070114,290.887726
315.847,363.107178,35.11219,291.095032
315.862,363.059418,35.156769,291.314178
315.878,363.017578,35.194889,291.507172
315.895,362.972107,35.234852,291.711517
315.912,362.922668,35.276875,291.927399
315.928,362.871735,35.319489,292.141327
315.945,362.82309,35.358917,292.34198
315.962,362.770599,35.400074,292.553528
315.979,362.716278,35.441917,292.76355
315.995,362.661591,35.482891,292.971985
316.012,362.609009,35.521152,293.166992
316.028,362.552155,35.561703,293.372711
316.045,362.497589,35.599449,293.565033
316.062,362.43869,35.639435,293.7677
316.078,362.378143,35.680328,293.968536
316.095,362.320465,35.718121,294.156342
316.112,362.25827,35.757622,294.354584
316.129,362.195251,35.796146,294.551636
316.145,362.130829,35.835403,294.746704
316.162,362.069183,35.87281,294.928802
316.179,362.002472,35.912048,295.12146
316.197,361.934814,35.951176,295.312012
316.212,361.862213,35.99202,295.512573
316.229,361.800964,36.025269,295.67868
316.245,361.730316,36.063442,295.865051
316.262,361.662994,36.09948,296.039246
316.279,361.590546,36.136623,296.223389
316.296,361.517395,36.173229,296.406006
316.312,361.442902,36.21027,296.587006
316.329,361.372101,36.244865,296.756317
316.345,361.296173,36.280952,296.934937
316.362,361.223877,36.314491,297.10202
316.379,361.146301,36.35006,297.278046
316.398,361.06778,36.384537,297.453156
316.414,360.979187,36.42255,297.647247
316.431,360.903625,36.454048,297.809875
316.448,360.823151,36.487068,297.98172
316.465,360.742096,36.519695,298.152649
316.484,360.659943,36.552132,298.321899
316.501,360.567413,36.587627,298.509888
316.517,360.483765,36.619877,298.676575
316.531,360.404633,36.650135,298.832703
316.548,360.335144,36.67572,298.968536
316.565,360.250366,36.70649,299.132599
316.581,360.165375,36.737179,299.295746
316.598,360.084869,36.765831,299.448151
316.615,359.998627,36.796352,299.6091
316.631,359.912598,36.826839,299.769012
316.648,359.83139,36.855045,299.91864
316.665,359.744873,36.884369,300.077057
316.681,359.658508,36.91301,300.23468
316.698,359.576874,36.940182,300.381958
316.718,359.490417,36.968452,300.537872
316.736,359.389069,37.001347,300.720551
316.753,359.298004,37.031391,300.88382
316.767,359.212128,37.059826,301.037262
316.784,359.141846,37.082947,301.163147
316.801,359.056641,37.110928,301.315338
316.815,358.971985,37.137814,301.46698
316.832,358.903137,37.160267,301.591553
316.848,358.819397,37.186329,301.742554
316.865,358.741699,37.210873,301.884155
316.882,358.660126,37.237831,302.034241
316.899,358.578339,37.263123,302.184113
316.915,358.497864,37.288292,302.333405
316.932,358.422546,37.311394,302.473785
316.948,358.343536,37.335629,302.622864
316.965,358.270599,37.358788,302.76297
316.982,358.193695,37.382107,302.911774
316.998,358.117889,37.405045,303.060455
317.017,358.047394,37.426491,303.200409
317.036,357.964661,37.451294,303.366272
317.053,357.883087,37.475639,303.531982
317.068,357.811096,37.497036,303.680145
317.082,357.748505,37.51535,303.810791
317.101,357.69046,37.532097,303.932587
317.118,357.612579,37.554211,304.097717
317.136,357.543884,37.573456,304.245331
317.146,357.471954,37.59309,304.401581
317.163,357.432648,37.60397,304.488251
317.18,357.365967,37.622601,304.635437
317.196,357.300842,37.641132,304.782532
317.213,357.239929,37.657932,304.920898
317.229,357.175934,37.675709,305.0672
317.246,357.116943,37.69241,305.204834
317.263,357.054199,37.709511,305.350891
317.28,356.992737,37.726276,305.496613
317.296,356.932159,37.7425,305.642303
317.313,356.875549,37.757915,305.778992
317.33,356.816406,37.774063,305.924377
317.346,356.757294,37.789925,306.069916
317.363,356.702332,37.804779,306.207397
317.38,356.644562,37.82082,306.353882
317.396,356.587067,37.836929,306.500671
317.413,356.533234,37.852016,306.639832
317.43,356.476135,37.867905,306.788391
317.446,356.419281,37.883698,306.937561
317.463,356.366394,37.898411,307.07901
317.48,356.309845,37.913654,307.230225
317.497,356.253479,37.929432,307.382477
317.517,356.197479,37.945328,307.53537
317.535,356.131256,37.963028,307.716492
317.552,356.071869,37.979118,307.88089
317.565,356.015808,37.995026,308.037231
317.583,355.972626,38.006489,308.157135
317.598,355.912292,38.022861,308.324371
317.615,355.86203,38.036484,308.464417
317.631,355.805206,38.051945,308.624298
317.651,355.751068,38.066284,308.775269
317.667,355.683258,38.083412,308.965118
317.683,355.628204,38.09782,309.11795
317.698,355.572815,38.111656,309.271454
317.715,355.520172,38.124653,309.415802
317.755,355.460236,38.139999,309.580505
317.761,355.315826,38.175873,309.970734
317.767,355.293884,38.181358,310.029541
317.784,355.271912,38.186642,310.088654
317.798,355.209564,38.201408,310.256714
317.813,355.157684,38.213535,310.39566
317.83,355.101196,38.226341,310.545197
317.847,355.036072,38.241257,310.715363
317.863,354.97049,38.256081,310.886444
317.88,354.907623,38.269299,311.048065
317.897,354.84021,38.283276,311.221069
317.913,354.77243,38.297688,311.394806
317.93,354.707947,38.310684,311.559082
317.947,354.638794,38.324196,311.734528
317.963,354.568665,38.338089,311.91095
317.982,354.501648,38.351494,312.077637
318.001,354.42099,38.367668,312.276581
318.018,354.33963,38.383755,312.47699
318.037,354.266144,38.397427,312.657104
318.053,354.18335,38.412491,312.860046
318.068,354.112854,38.424637,313.031464
318.082,354.045624,38.436295,313.193054
318.101,353.98233,38.446663,313.344238
318.118,353.896088,38.46072,313.550598
318.137,353.817902,38.47382,313.73645
318.154,353.72934,38.489109,313.945038
318.168,353.649567,38.502274,314.132538
318.184,353.582886,38.512745,314.287506
318.199,353.505829,38.525215,314.465851
318.216,353.433441,38.536488,314.633301
318.232,353.350616,38.548687,314.824249
318.249,353.272095,38.559784,315.004791
318.265,353.187622,38.571648,315.197479
318.282,353.107269,38.583057,315.379761
318.299,353.021515,38.594219,315.574127
318.316,352.934601,38.605675,315.769562
318.333,352.84729,38.617188,315.966156
318.347,352.759125,38.629139,316.163727
318.364,352.686005,38.638416,316.327057
318.382,352.596558,38.649521,316.526276
318.399,352.50119,38.660885,316.738251
318.416,352.410522,38.671093,316.939575
318.431,352.319031,38.681416,317.141907
318.447,352.237579,38.690613,317.321106
318.465,352.150421,38.699467,317.513031
318.483,352.051666,38.709606,317.730255
318.499,351.952209,38.718937,317.948425
318.514,351.863037,38.727165,318.143463
318.531,351.779053,38.734661,318.327148
318.547,351.683105,38.742912,318.536072
318.564,351.592773,38.750618,318.733948
318.583,351.496307,38.758236,318.945099
318.597,351.387604,38.766716,319.182465
318.614,351.306824,38.77253,319.358032
318.631,351.208252,38.778996,319.572021
318.647,351.108948,38.78426,319.786926
318.664,351.015289,38.788654,319.990204
318.681,350.914764,38.794693,320.207245
318.697,350.813507,38.801624,320.425629
318.714,350.717621,38.806561,320.63147
318.731,350.614319,38.810604,320.850922
318.747,350.51062,38.814003,321.071014
318.764,350.41275,38.816467,321.27951
318.785,350.308014,38.818806,321.501648
318.802,350.176819,38.822273,321.777405
318.823,350.06958,38.823727,322.000824
318.843,349.935883,38.823357,322.277832
318.851,349.808319,38.821182,322.543365
318.869,349.756622,38.821312,322.650299
318.886,349.639435,38.823517,322.891327
318.903,349.528198,38.825329,323.119293
318.919,349.414734,38.830467,323.349518
318.939,349.307526,38.835281,323.566711
318.956,349.172607,38.835934,323.837921
318.97,349.05661,38.834267,324.07019
318.986,348.960724,38.833084,324.262085
319,348.850922,38.83231,324.482513
319.017,348.754425,38.83107,324.676086
319.033,348.63623,38.828545,324.911926
319.05,348.523987,38.826672,325.13443
319.067,348.403473,38.824982,325.371796
319.083,348.281067,38.828373,325.610504
319.1,348.165497,38.832874,325.835175
319.117,348.042328,38.8367,326.074554
319.134,347.918671,38.838947,326.314728
319.15,347.794678,38.839535,326.555054
319.167,347.677856,38.839348,326.781738
319.184,347.553375,38.837769,327.02301
319.2,347.428284,38.834564,327.264282
319.217,347.31012,38.830418,327.491119
319.234,347.183563,38.826355,327.731781
319.25,347.057007,38.822025,327.971954
319.267,346.937714,38.81847,328.197937
319.284,346.810272,38.816738,328.436523
319.3,346.682587,38.817005,328.674988
319.317,346.562042,38.816833,328.899078
319.334,346.433899,38.81498,329.136383
319.355,346.305634,38.811703,329.373352
319.37,346.147247,38.80603,329.665619
319.386,346.033844,38.801144,329.873962
319.403,345.912598,38.79612,330.095734
319.42,345.783386,38.790604,330.330811
319.439,345.654388,38.784492,330.565765
319.456,345.510223,38.778572,330.827179
319.47,345.381378,38.774071,331.060638
319.484,345.274719,38.770126,331.252319
319.501,345.168182,38.765247,331.443512
319.517,345.039063,38.759731,331.675385
319.534,344.91748,38.752869,331.893646
319.551,344.788422,38.744862,332.124756
319.567,344.65921,38.736881,332.355865
319.584,344.537292,38.728611,332.572815
319.601,344.408081,38.719337,332.802765
319.617,344.278625,38.709766,333.03241
319.634,344.156677,38.701313,333.248047
319.651,344.027161,38.692108,333.476501
319.667,343.897461,38.681835,333.704742
319.687,343.77594,38.672604,333.918976
319.701,343.62384,38.659946,334.186493
319.717,343.517487,38.650551,334.373444
319.734,343.395782,38.640369,334.586426
319.75,343.266388,38.629036,334.812561
319.769,343.144806,38.617996,335.024994
319.785,343.000305,38.604713,335.277008
319.802,342.878967,38.592899,335.488739
319.817,342.749969,38.581352,335.713348
319.833,342.636108,38.570789,335.911102
319.85,342.514496,38.55904,336.121643
319.865,342.385406,38.546646,336.344818
319.884,342.271912,38.535442,336.541565
319.905,342.128448,38.520927,336.79068
319.922,341.969757,38.504284,337.065155
319.939,341.840973,38.49033,337.286957
319.955,341.712067,38.47646,337.508179
319.969,341.59079,38.463707,337.716003
319.984,341.484863,38.452686,337.897522
320.003,341.371155,38.44062,338.091705
320.017,341.227142,38.424355,338.337189
320.034,341.120941,38.412834,338.517609
320.051,340.991699,38.399105,338.736115
320.067,340.862579,38.384594,338.954285
320.086,340.741028,38.370655,339.159149
320.101,340.596924,38.353268,339.402161
320.117,340.483093,38.339252,339.593964
320.134,340.361511,38.32515,339.797577
320.151,340.232239,38.310326,340.013763
320.167,340.102692,38.295605,340.229462
320.186,339.981018,38.281643,340.431915
320.203,339.836365,38.264282,340.672028
320.22,339.707062,38.248539,340.886169
320.234,339.577576,38.233158,341.099945
320.251,339.470825,38.220154,341.275787
320.267,339.341003,38.204567,341.488556
320.284,339.219116,38.188839,341.688995
320.303,339.089569,38.172558,341.901154
320.317,338.944519,38.154121,342.138
320.334,338.83786,38.140884,342.312134
320.351,338.707764,38.124817,342.522919
320.367,338.577698,38.10894,342.733459
320.384,338.455353,38.094524,342.93103
320.406,338.325134,38.078846,343.140625
320.419,338.156708,38.057449,343.411194
320.434,338.057098,38.045143,343.570313
320.451,337.941895,38.031181,343.753967
320.47,337.811493,38.014915,343.961884
320.487,337.665741,37.996555,344.193695
320.504,337.535095,37.980133,344.400299
320.518,337.404236,37.964737,344.606567
320.535,337.296448,37.951473,344.776276
320.549,337.165802,37.9356,344.98175
320.566,337.058075,37.922333,345.150635
320.585,336.92691,37.90617,345.355255
320.604,336.780396,37.888626,345.583313
320.621,336.633606,37.870987,345.811035
320.64,336.50235,37.855663,346.014008
320.649,336.355743,37.837517,346.240662
320.666,336.286102,37.828484,346.34787
320.683,336.154816,37.812401,346.549683
320.702,336.023132,37.796989,346.751221
320.716,335.876251,37.779064,346.976074
320.733,335.767944,37.766346,347.141449
320.749,335.6362,37.751526,347.341217
320.767,335.511658,37.737297,347.5289
320.785,335.371735,37.720001,347.739716
320.803,335.231628,37.702583,347.949768
320.818,335.09137,37.685059,348.159515
320.835,334.974304,37.670509,348.333771
320.852,334.84137,37.655331,348.53064
320.87,334.707947,37.63987,348.72699
320.887,334.566711,37.623207,348.933868
320.904,334.43277,37.607388,349.128418
320.921,334.29837,37.59277,349.322296
