dt,x,y,z,x_vel,y_vel,z_vel,Z_acc,X_acc
123.41,149.81868,14.460857,299.294525,0.164129,14.569115,1.560807,9.798491,0.184902
123.42,150.062363,14.478966,299.251526,0.136927,14.595795,1.511796,9.798842,0.185212
123.43,150.291489,14.49463,299.2099,0.110482,14.617571,1.488805,9.799182,0.185459
123.44,150.53511,14.511794,299.163452,0.079472,14.648621,1.411357,9.799581,0.185824
123.45,150.764572,14.528017,299.118134,0.113777,14.665065,1.342608,9.799133,0.186002
123.46,151.008453,14.544986,299.06842,0.103498,14.676045,1.274076,9.799265,0.186106
123.47,151.23851,14.560791,299.019592,0.104737,14.727244,1.206337,9.799249,0.186733
123.48,151.483093,14.576672,298.966248,0.096731,14.776594,1.13721,9.79935,0.187333
123.49,151.728058,14.592038,298.911163,0.06604,14.811969,1.060586,9.799744,0.187752
123.5,151.959381,14.606032,298.857605,0.060327,14.863989,0.991207,9.799813,0.188389
123.51,152.205643,14.620747,298.799255,0.05918,14.920839,0.920963,9.799822,0.189084
123.52,152.438171,14.634783,298.742645,0.015214,14.970243,0.861062,9.800387,0.189685
123.53,152.685593,14.649014,298.681061,0.023315,15.038622,0.806614,9.800279,0.190529
123.54,152.933884,14.66326,298.617523,-0.011724,15.078882,0.736768,9.80073,0.191008
123.55,153.168381,14.676733,298.556671,-0.025302,15.160747,0.651648,9.800903,0.192027
123.56,153.418259,14.691147,298.490417,-0.009435,15.229342,0.581775,9.800693,0.192872
123.57,153.654022,14.704197,298.426575,-0.010618,15.287426,0.5109,9.800705,0.193582
123.58,153.905228,14.7178,298.357819,0.01488,15.353873,0.424117,9.800372,0.194398
123.59,154.142548,14.730092,298.291656,-0.006128,15.407812,0.348166,9.80064,0.195055
123.6,154.395493,14.74255,298.220947,-0.043699,15.480563,0.2829,9.801125,0.195952
123.61,154.64917,14.755071,298.148682,-0.033253,15.532093,0.21428,9.800985,0.196574
123.62,154.889099,14.766593,298.079468,-0.060703,15.595928,0.153238,9.801335,0.197357
123.63,155.14476,14.778367,298.004852,-0.068502,15.66405,0.109545,9.801432,0.198192
123.64,155.386185,14.7893,297.933685,-0.114447,15.721043,0.057815,9.802021,0.198886
123.65,155.64386,14.801364,297.856323,-0.143111,15.817256,-0.028947,9.802388,0.200083
123.66,155.902588,14.814067,297.778259,-0.088227,15.901409,-0.097898,9.801677,0.201124
123.67,156.146927,14.825149,297.704529,-0.06066,15.958852,-0.14182,9.801317,0.201822
123.68,156.407928,14.836627,297.624756,-0.08071,16.026274,-0.19,9.801572,0.202646
123.69,156.654404,14.847073,297.549011,-0.112564,16.096512,-0.253883,9.801978,0.203509
123.7,156.917404,14.85869,297.467682,-0.121163,16.199224,-0.319873,9.802085,0.204788
123.71,157.181259,14.869493,297.385803,-0.117015,16.26914,-0.368581,9.802029,0.205644
123.72,157.430969,14.879542,297.308258,-0.130828,16.319981,-0.392727,9.802202,0.206256
123.73,157.697189,14.889779,297.225067,-0.170654,16.392132,-0.449101,9.802712,0.207139
123.74,157.980347,14.901348,297.136261,-0.152984,16.477432,-0.480709,9.802481,0.208189
123.75,158.217087,14.91083,297.061371,-0.154217,16.553864,-0.508821,9.802493,0.209133
123.76,158.4711,14.92109,296.981262,-0.167701,16.607803,-0.56473,9.802665,0.209783
123.77,158.741806,14.932189,296.895264,-0.173122,16.718723,-0.591136,9.802732,0.211165
123.78,159.013397,14.943515,296.808746,-0.149506,16.791195,-0.615469,9.802427,0.212051
123.79,159.270386,14.954043,296.726837,-0.155242,16.844893,-0.662847,9.802499,0.212698
123.8,159.544357,14.964555,296.639618,-0.164034,16.914688,-0.701264,9.80261,0.213549
123.81,159.803207,14.974287,296.557434,-0.152485,16.977215,-0.719115,9.80246,0.214309
123.82,160.079849,14.985159,296.469696,-0.191285,17.074139,-0.736713,9.802955,0.215509
123.83,160.341263,14.995856,296.386505,-0.141801,17.146549,-0.744537,9.802313,0.216396
123.84,160.619797,15.007345,296.298157,-0.11807,17.203762,-0.751911,9.802002,0.217084
123.85,160.899582,15.018597,296.209045,-0.127384,17.267738,-0.752596,9.802117,0.217858
123.86,161.163849,15.029081,296.124756,-0.154297,17.322479,-0.767641,9.802462,0.218516
123.87,161.44574,15.040501,296.034973,-0.182577,17.405701,-0.785774,9.802822,0.219538
123.88,161.712006,15.05109,295.950012,-0.161945,17.444656,-0.794728,9.802554,0.219992
123.89,161.995636,15.061927,295.85968,-0.179222,17.505352,-0.82677,9.802771,0.220723
123.9,162.263641,15.07259,295.774536,-0.188402,17.571749,-0.850818,9.802883,0.22153
123.91,162.548935,15.084009,295.684113,-0.226323,17.61165,-0.86236,9.803366,0.221993
123.92,162.834793,15.095446,295.593262,-0.238399,17.663713,-0.857102,9.803519,0.222614
123.93,163.10408,15.105951,295.507538,-0.226701,17.690672,-0.863548,9.803369,0.222915
123.94,163.39035,15.118202,295.416229,-0.22719,17.701723,-0.879212,9.803375,0.223009
123.95,163.659836,15.129944,295.330109,-0.169747,17.717741,-0.885894,9.802638,0.22317
123.96,163.94603,15.141917,295.238434,-0.143319,17.717554,-0.884175,9.802297,0.22312
123.97,164.232208,15.153251,295.146942,-0.199302,17.723547,-0.872095,9.803014,0.22315
123.98,164.501175,15.16418,295.060425,-0.221607,17.71277,-0.858687,9.803298,0.222969
123.99,164.786255,15.176412,294.968292,-0.18998,17.695158,-0.849781,9.802892,0.222696
124,165.054367,15.188052,294.881256,-0.16307,17.669344,-0.846011,9.802547,0.222322
124.01,165.338562,15.20085,294.788696,-0.155028,17.672005,-0.831285,9.802447,0.222311
124.02,165.60524,15.212941,294.701263,-0.124649,17.66423,-0.818551,9.802059,0.22217
124.03,165.888184,15.225169,294.608032,-0.094271,17.639565,-0.793075,9.80167,0.221811
124.04,166.170425,15.236836,294.514526,-0.138069,17.605255,-0.759872,9.802229,0.221328
124.05,166.435226,15.248708,294.425995,-0.131821,17.582436,-0.739359,9.802147,0.220995
124.06,166.716019,15.260762,294.331482,-0.119492,17.558117,-0.720728,9.801987,0.220641
124.07,166.979553,15.271901,294.242126,-0.118881,17.54825,-0.702975,9.801977,0.220476
124.08,167.258377,15.284646,294.146301,-0.116681,17.51874,-0.686045,9.80195,0.220057
124.09,167.520172,15.295625,294.055786,-0.123514,17.494028,-0.666762,9.802037,0.219703
124.1,167.797165,15.307378,293.958313,-0.131832,17.46467,-0.641338,9.802143,0.219287
124.11,168.073578,15.319057,293.860229,-0.135491,17.446201,-0.617662,9.80219,0.219012
124.12,168.332916,15.328882,293.767426,-0.126728,17.435328,-0.568728,9.802075,0.218837
124.13,168.606995,15.340099,293.667969,-0.1781,17.4055,-0.555011,9.802732,0.218418
124.14,168.864059,15.350858,293.572754,-0.159825,17.368999,-0.520501,9.802499,0.217917
124.15,169.136078,15.362271,293.470886,-0.148809,17.344284,-0.484211,9.802359,0.217566
124.16,169.406815,15.373442,293.367767,-0.131189,17.322458,-0.454117,9.802135,0.217252
124.17,169.660828,15.383162,293.269989,-0.129191,17.304369,-0.424522,9.802114,0.216989
124.18,169.929108,15.393656,293.164703,-0.175026,17.264496,-0.372855,9.802703,0.216447
124.19,170.180573,15.40383,293.064301,-0.120095,17.242462,-0.328276,9.802006,0.216136
124.2,170.446747,15.413713,292.956696,-0.099789,17.182467,-0.281406,9.801748,0.215338
124.21,170.696014,15.422183,292.854279,-0.094967,17.149803,-0.251245,9.801686,0.214892
124.22,170.959351,15.431892,292.743958,-0.126133,17.124025,-0.20709,9.802084,0.214534
124.23,171.221115,15.441926,292.631866,-0.104727,17.087048,-0.178647,9.80181,0.214034
124.24,171.466522,15.450521,292.525452,-0.104614,17.052761,-0.097719,9.80181,0.213571
124.25,171.725082,15.460336,292.410583,-0.07508,17.00362,-0.065423,9.801438,0.212918
124.26,171.967331,15.468983,292.301208,-0.050843,16.956295,-0.017918,9.801133,0.212291
124.27,172.223175,15.477911,292.18338,-0.070403,16.940735,0.02574,9.801386,0.212068
124.28,172.477371,15.486269,292.06424,-0.05406,16.904127,0.087008,9.801184,0.211578
124.29,172.715302,15.49371,291.950653,-0.054402,16.859049,0.126399,9.801192,0.210982
124.3,172.966812,15.501214,291.828857,-0.050615,16.818913,0.166417,9.801147,0.210449
124.31,173.202438,15.507361,291.713013,-0.07284,16.800056,0.244256,9.801433,0.21019
124.32,173.450638,15.513783,291.588074,-0.096789,16.76519,0.322992,9.80174,0.209727
124.33,173.697174,15.520024,291.461212,-0.083526,16.698582,0.393584,9.801575,0.208862
124.34,173.927292,15.52604,291.340057,-0.063533,16.619108,0.418162,9.801325,0.207832
124.35,174.170486,15.531593,291.210236,-0.053471,16.597069,0.457992,9.801203,0.207534
124.36,174.397522,15.537014,291.086456,-0.053516,16.551628,0.476273,9.801209,0.206941
124.37,174.63736,15.541986,290.953979,-0.019175,16.504068,0.546898,9.800777,0.206322
124.38,174.861176,15.546181,290.827576,-0.034946,16.460592,0.629138,9.800982,0.205756
124.39,175.096771,15.550488,290.691162,-0.029512,16.393936,0.683961,9.80092,0.204895
124.4,175.330948,15.553976,290.553558,-0.016386,16.346703,0.733373,9.800758,0.204282
124.41,175.549393,15.557228,290.422638,0.001499,16.296337,0.784363,9.800536,0.20363
124.42,175.792572,15.561388,290.27356,0.066974,16.208824,0.804234,9.799709,0.202506
124.43,175.993683,15.564386,290.147797,0.067712,16.194092,0.855698,9.799702,0.20231
124.44,176.220398,15.566519,290.004425,0.037343,16.163788,0.910723,9.800089,0.201918
124.45,176.431381,15.568406,289.867828,0.031874,16.100468,0.953881,9.80016,0.201107
124.46,176.653793,15.569838,289.720947,0.012327,16.052494,1.02443,9.800412,0.200491
124.47,176.874176,15.570547,289.572571,-0.022814,16.013733,1.067773,9.800864,0.199993
124.48,177.079605,15.570966,289.431458,0.00099,15.960601,1.135136,9.800567,0.199314
124.49,177.295456,15.572086,289.279907,0.002164,15.858982,1.160116,9.800556,0.198019
124.5,177.496994,15.5723,289.135681,0.053779,15.811494,1.196646,9.799905,0.197412
124.51,177.708557,15.572189,288.981171,0.051076,15.761971,1.222018,9.799942,0.196778
124.52,177.905853,15.571568,288.834259,0.078997,15.722193,1.245386,9.799591,0.196269
124.53,178.113525,15.570407,288.676819,0.055413,15.678978,1.299957,9.799894,0.195718
124.54,178.31897,15.569117,288.517975,0.061219,15.623071,1.341284,9.799826,0.195007
124.55,178.510437,15.567629,288.366943,0.09753,15.560196,1.373447,9.799367,0.194207
124.56,178.712128,15.565289,288.205475,0.109739,15.506247,1.406279,9.799212,0.193521
124.57,178.900208,15.562206,288.052124,0.081502,15.473678,1.474333,9.799569,0.193107
124.58,179.097717,15.558556,287.887665,0.041044,15.421696,1.521009,9.80008,0.192447
124.59,179.280685,15.556217,287.73114,0.056379,15.337202,1.528475,9.799888,0.191375
124.6,179.473999,15.55267,287.563843,0.132627,15.270258,1.550225,9.798925,0.190524
124.61,179.6651,15.548222,287.395386,0.100231,15.246841,1.576885,9.799337,0.190224
124.62,179.842575,15.544518,287.235504,0.147871,15.187975,1.585172,9.798736,0.189477
124.63,180.029236,15.540034,287.06427,0.184801,15.135324,1.617322,9.798267,0.188809
124.64,180.203125,15.534933,286.902008,0.173315,15.073173,1.63964,9.798412,0.18802
124.65,180.385651,15.529158,286.728577,0.16499,15.018818,1.655722,9.798518,0.187329
124.66,180.566254,15.523193,286.553864,0.184521,14.975803,1.665749,9.798271,0.18678
124.67,180.733978,15.517579,286.388214,0.168488,14.935938,1.681113,9.798473,0.186272
124.68,180.910324,15.51119,286.210968,0.200954,14.891319,1.687427,9.798061,0.185703
124.69,181.075195,15.503352,286.043762,0.243554,14.856483,1.706884,9.797521,0.185258
124.7,181.248505,15.494372,285.865234,0.22333,14.804808,1.721807,9.797771,0.184599
124.71,181.409561,15.485755,285.696198,0.191571,14.771129,1.731377,9.798168,0.184167
124.72,181.578766,15.476583,285.515137,0.192279,14.712608,1.726317,9.798153,0.183418
124.73,181.746429,15.466951,285.332642,0.191386,14.696944,1.72509,9.798156,0.18321
124.74,181.90274,15.457714,285.159973,0.191319,14.687243,1.712896,9.798148,0.183077
124.75,182.067215,15.448043,284.974731,0.214006,14.687361,1.70096,9.797851,0.183065
124.76,182.220474,15.43909,284.798706,0.23025,14.682472,1.690024,9.797635,0.18299
124.77,182.382462,15.428525,284.610474,0.230736,14.69928,1.698989,9.797618,0.183186
124.78,182.532959,15.41923,284.431213,0.240516,14.705544,1.681167,9.797483,0.183247
124.79,182.691833,15.409055,284.2388,0.250478,14.727856,1.653919,9.797346,0.183508
124.8,182.849808,15.398217,284.045105,0.254911,14.753252,1.619749,9.797278,0.183806
124.81,182.997299,15.387851,283.861359,0.27076,14.7646,1.575624,9.797065,0.183926
124.82,183.153091,15.376152,283.664093,0.245412,14.79775,1.537022,9.797368,0.184317
124.83,183.297592,15.367168,283.475464,0.221795,14.836711,1.461315,9.797651,0.18478
124.84,183.449936,15.358192,283.272949,0.20604,14.915295,1.389352,9.797838,0.185737
124.85,183.600983,15.348885,283.068695,0.198301,14.985622,1.306962,9.797928,0.186589
124.86,183.74295,15.338767,282.875519,0.199232,15.028433,1.257989,9.797914,0.187095
124.87,183.893295,15.327029,282.668732,0.18475,15.05966,1.203076,9.79809,0.187453
124.88,184.034302,15.314862,282.472809,0.155613,15.094969,1.158269,9.79845,0.187863
124.89,184.183563,15.300138,282.263153,0.095848,15.125446,1.093345,9.799191,0.188208
124.9,184.3237,15.285021,282.06485,0.026777,15.170483,1.045079,9.800048,0.188736
124.91,184.471909,15.268375,281.852539,-0.055253,15.196733,0.98868,9.801068,0.189023
124.92,184.618271,15.254534,281.637024,-0.057091,15.251406,0.85153,9.801081,0.189665
124.93,184.755508,15.241961,281.432495,-0.032929,15.345305,0.722803,9.800763,0.190805
124.94,184.90181,15.226974,281.214752,-0.030809,15.429693,0.634673,9.800718,0.191824
124.95,185.03923,15.212307,281.008942,-0.06517,15.475019,0.567401,9.801132,0.192352
124.96,185.184631,15.197312,280.788147,-0.1169,15.534002,0.519508,9.801767,0.193047
124.97,185.329147,15.182545,280.56543,-0.144657,15.605887,0.467856,9.802104,0.193902
124.98,185.464737,15.168143,280.354553,-0.172089,15.665735,0.409568,9.802441,0.194608
124.99,185.608521,15.152596,280.128998,-0.228932,15.7276,0.341461,9.803148,0.195337
125,185.743652,15.138525,279.915039,-0.232785,15.784757,0.269602,9.803193,0.196009
125.01,185.887222,15.124214,279.685974,-0.215413,15.854023,0.163139,9.802973,0.196828
125.02,186.030411,15.110802,279.455353,-0.161898,15.921333,0.064795,9.8023,0.197621
125.03,186.165024,15.098351,279.23703,-0.096175,15.986875,-0.032371,9.801474,0.198394
125.04,186.308197,15.084567,279.003967,-0.039037,16.05044,-0.120776,9.800754,0.199138
125.05,186.441681,15.074166,278.782288,0.036731,16.081966,-0.238324,9.799795,0.199484
125.06,186.583237,15.064371,278.544922,0.189735,16.157015,-0.380506,9.797859,0.200375
125.07,186.717361,15.052886,278.321472,0.242974,16.242756,-0.463615,9.797166,0.201406
125.08,186.860443,15.039464,278.083435,0.172525,16.292049,-0.507522,9.798019,0.201977
125.09,187.00351,15.025913,277.843964,0.052332,16.331055,-0.515043,9.7995,0.202418
125.1,187.137695,15.013454,277.617004,-0.070755,16.388531,-0.534108,9.801021,0.20309
125.11,187.280045,15.000914,277.374603,-0.174999,16.463772,-0.563716,9.80231,0.203981
125.12,187.414017,14.989754,277.14502,-0.232962,16.53076,-0.610452,9.803025,0.204773
125.13,187.556747,14.978708,276.900024,-0.27507,16.60828,-0.666595,9.803545,0.205693
125.14,187.708282,14.968312,276.639313,-0.275116,16.696419,-0.731789,9.80354,0.206743
125.15,187.834274,14.961954,276.420593,-0.225927,16.765316,-0.81112,9.802919,0.20756
125.16,187.977493,14.954232,276.172485,-0.146871,16.868385,-0.879279,9.801927,0.208799
125.17,188.112503,14.94663,275.9375,-0.080642,16.924706,-0.91724,9.801092,0.209456
125.18,188.2565,14.93848,275.686737,-0.068366,17.003023,-0.963572,9.800934,0.210387
125.19,188.392303,14.930661,275.449738,-0.054065,17.059055,-0.985922,9.800752,0.211042
125.2,188.536926,14.922318,275.196533,-0.034471,17.129456,-1.012727,9.800501,0.211874
125.21,188.682159,14.913682,274.942383,-0.052586,17.192604,-1.039501,9.800721,0.212616
125.22,188.819214,14.905371,274.702209,-0.062908,17.254957,-1.067252,9.800844,0.213351
125.23,188.965515,14.896513,274.445953,-0.07855,17.319958,-1.089611,9.801032,0.214117
125.24,189.10376,14.888311,274.203705,-0.114141,17.386314,-1.108617,9.801469,0.214902
125.25,189.251083,14.879672,273.945282,-0.131015,17.453739,-1.121515,9.80167,0.215698
125.26,189.39006,14.871747,273.701324,-0.163502,17.506844,-1.136894,9.802067,0.216318
125.27,189.537949,14.863924,273.440918,-0.192665,17.563522,-1.142763,9.802421,0.21698
125.28,189.685974,14.856606,273.179901,-0.214602,17.616871,-1.147943,9.802685,0.217601
125.29,189.825394,14.850216,272.933533,-0.234727,17.664909,-1.15474,9.802928,0.218158
125.3,189.97348,14.844209,272.671173,-0.242985,17.716034,-1.160704,9.803024,0.218753
125.31,190.112717,14.839323,272.42395,-0.242827,17.74699,-1.157652,9.803018,0.219099
125.32,190.260757,14.83479,272.160767,-0.24172,17.779449,-1.147055,9.803001,0.219462
125.33,190.399536,14.831265,271.912842,-0.229098,17.799469,-1.131931,9.802843,0.219674
125.34,190.546982,14.82809,271.649017,-0.210394,17.813959,-1.116771,9.802612,0.219815
125.35,190.693985,14.825477,271.384949,-0.182417,17.835878,-1.096747,9.802267,0.22005
125.36,190.831955,14.82341,271.136475,-0.15521,17.843098,-1.077616,9.801932,0.220105
125.37,190.97818,14.82163,270.872253,-0.116393,17.836487,-1.051723,9.801454,0.219987
125.38,191.115326,14.820357,270.623627,-0.092495,17.835554,-1.024743,9.801162,0.219942
125.39,191.260544,14.8194,270.359406,-0.063889,17.827253,-0.99784,9.800812,0.219805
125.4,191.396591,14.818775,270.110626,-0.036151,17.814816,-0.968684,9.800472,0.219619
125.41,191.540527,14.818399,269.846375,-0.01341,17.797443,-0.93388,9.800196,0.21937
125.42,191.683716,14.818208,269.582214,-0.000612,17.77951,-0.900835,9.800043,0.219116
125.43,191.817749,14.818169,269.333557,0.012462,17.758621,-0.873229,9.799887,0.218827
125.44,191.959335,14.818266,269.069611,0.012363,17.73394,-0.833772,9.799893,0.218491
125.45,192.091904,14.818655,268.821198,-0.002449,17.709738,-0.79985,9.800083,0.218163
125.46,192.231613,14.819283,268.557465,-0.013971,17.685242,-0.759164,9.800232,0.217831
125.47,192.369965,14.821012,268.293701,0.011947,17.645891,-0.73648,9.799915,0.217315
125.48,192.496918,14.826252,268.045868,0.133041,17.538824,-0.788671,9.79841,0.21596
125.49,192.631714,14.831621,267.782196,0.273178,17.464872,-0.782959,9.796662,0.215018
125.5,192.757126,14.836224,267.534607,0.301406,17.462856,-0.758741,9.796297,0.214974
125.51,192.888916,14.840509,267.272308,0.263505,17.467218,-0.721397,9.796752,0.21501
125.52,193.011841,14.844457,267.025055,0.152895,17.455111,-0.656713,9.798112,0.214846
125.53,193.140976,14.848946,266.762482,0.042527,17.439507,-0.572285,9.799473,0.214637
125.54,193.26857,14.853755,266.499908,-0.084439,17.402607,-0.488166,9.801046,0.214165
125.55,193.386841,14.859204,266.252441,-0.143784,17.379452,-0.423735,9.801785,0.213865
125.56,193.511642,14.864138,265.989594,-0.22496,17.354149,-0.337905,9.802798,0.213537
125.57,193.625534,14.870753,265.74234,-0.26458,17.293283,-0.28933,9.803299,0.212769
125.58,193.745728,14.876871,265.479187,-0.189556,17.212906,-0.275624,9.802381,0.211753
125.59,193.85788,14.881395,265.232208,-0.192383,17.192915,-0.292335,9.802429,0.211483
125.6,193.976089,14.885056,264.970215,-0.181762,17.230215,-0.280215,9.802317,0.211925
125.61,194.093063,14.887679,264.708008,-0.189453,17.242229,-0.206469,9.802434,0.212059
125.62,194.20163,14.889723,264.460876,-0.236132,17.229784,-0.120807,9.80304,0.211894
125.63,194.314972,14.891392,264.197968,-0.217818,17.169666,-0.033942,9.802844,0.211138
125.64,194.426819,14.893018,263.934875,-0.163992,17.107857,0.000493,9.802208,0.21036
125.65,194.530151,14.896023,263.687225,-0.094688,17.042633,-0.011981,9.801376,0.20954
125.66,194.636185,14.903688,263.424835,0.181844,16.922485,-0.118888,9.79797,0.208044
125.67,194.73616,14.909543,263.178375,0.349837,16.805099,-0.141811,9.795896,0.206585
125.68,194.841507,14.912789,262.916901,0.412408,16.808321,-0.092714,9.795115,0.206623
125.69,194.938278,14.91376,262.671661,0.309545,16.814964,0.008144,9.796378,0.206706
125.7,195.039444,14.913967,262.410736,0.131099,16.764584,0.124439,9.798577,0.206086
125.71,195.132492,14.91423,262.164948,-0.002939,16.721844,0.232468,9.800231,0.205559
125.72,195.229248,14.91514,261.903748,-0.180221,16.64719,0.321412,9.802424,0.204636
125.73,195.323013,14.918034,261.6427,-0.264926,16.576935,0.404799,9.803476,0.203767
125.74,195.406952,14.924354,261.397552,-0.26512,16.410439,0.410989,9.803486,0.201703
125.75,195.494659,14.931224,261.136627,-0.099506,16.269373,0.36244,9.801444,0.199942
125.76,195.576279,14.936809,260.89212,-0.04708,16.297541,0.286447,9.800798,0.20027
125.77,195.662048,14.941184,260.632721,-0.020889,16.352518,0.30246,9.800475,0.200934
125.78,195.745239,14.944684,260.37323,-0.002847,16.373535,0.401066,9.800256,0.201186
125.79,195.821167,14.947328,260.128662,-0.055284,16.320267,0.482477,9.800912,0.200523
125.8,195.900253,14.948958,259.8685,-0.060336,16.240351,0.539752,9.800985,0.199528
125.81,195.973099,14.950163,259.623993,-0.047112,16.188078,0.539114,9.800834,0.198872
125.82,196.049026,14.953067,259.364441,-0.082994,16.143129,0.562706,9.801291,0.198307
125.83,196.116882,14.958995,259.120117,-0.034663,16.061457,0.556914,9.800714,0.197292
125.84,196.188477,14.963698,258.860718,0.015396,16.017794,0.557196,9.800123,0.196748
125.85,196.259003,14.966244,258.602203,0.044106,15.964947,0.572596,9.799795,0.196088
125.86,196.3237,14.967566,258.359375,-0.006022,15.925552,0.592697,9.800434,0.195592
125.87,196.3909,14.968216,258.101349,-0.016189,15.891843,0.611218,9.800578,0.195167
125.88,196.452179,14.968483,257.858673,-0.056484,15.856763,0.607866,9.801088,0.194725
125.89,196.515106,14.968637,257.6008,-0.057926,15.823731,0.598335,9.801118,0.194308
125.9,196.572189,14.968911,257.358429,-0.12075,15.796319,0.590832,9.801903,0.193962
125.91,196.631226,14.968708,257.101013,-0.169771,15.778299,0.600217,9.802518,0.193733
125.92,196.687851,14.968881,256.843964,-0.208781,15.72192,0.618852,9.803011,0.193031
125.93,196.738358,14.970324,256.602295,-0.208358,15.654796,0.603393,9.80302,0.192197
125.94,196.7901,14.971162,256.345581,-0.183486,15.644015,0.624079,9.802733,0.192057
125.95,196.836914,14.970985,256.104431,-0.18681,15.654429,0.605754,9.802794,0.192181
125.96,196.885788,14.969466,255.848572,-0.15634,15.634355,0.603795,9.80244,0.191933
125.97,196.933121,14.967749,255.593246,-0.114471,15.593657,0.60892,9.801942,0.191431
125.98,196.975998,14.96541,255.352921,-0.077838,15.549612,0.62699,9.801504,0.190889
125.99,197.019531,14.962647,255.097717,-0.053866,15.506849,0.647372,9.801219,0.190363
126,197.059052,14.95898,254.857788,-0.022863,15.479902,0.681051,9.800844,0.190031
126.01,197.098785,14.955184,254.603256,-0.065412,15.443722,0.704583,9.801372,0.189588
126.02,197.134369,14.951625,254.363983,-0.047116,15.409185,0.740345,9.801152,0.189167
126.03,197.170029,14.948204,254.109985,-0.07969,15.367652,0.784989,9.801558,0.188659
126.04,197.203018,14.945089,253.856522,-0.051133,15.303982,0.800825,9.801216,0.187878
126.05,197.232895,14.941224,253.618347,-0.060246,15.242995,0.835888,9.801336,0.187127
126.06,197.262421,14.936955,253.365936,-0.050737,15.194188,0.859729,9.801228,0.186523
126.07,197.287781,14.933136,253.128815,-0.027252,15.151189,0.871759,9.800946,0.185991
126.08,197.312714,14.928765,252.877014,-0.007071,15.097078,0.865225,9.800707,0.185323
126.09,197.334381,14.924612,252.640686,-0.002091,15.074249,0.85405,9.800653,0.18504
126.1,197.355972,14.919521,252.389847,0.023848,15.033422,0.844446,9.800342,0.184535
126.11,197.375809,14.913585,252.139664,0.012955,15.004494,0.871202,9.800482,0.184177
126.12,197.392014,14.908559,251.904755,-0.009301,14.96149,0.868608,9.800761,0.183648
126.13,197.407074,14.903284,251.655533,-0.005642,14.913351,0.86976,9.800724,0.183054
126.14,197.419388,14.89807,251.421509,0.001546,14.882273,0.873841,9.800644,0.182671
126.15,197.430618,14.892188,251.173599,0.031209,14.827096,0.862643,9.800289,0.181991
126.16,197.439697,14.886612,250.926498,0.030714,14.779708,0.843678,9.800302,0.181406
126.17,197.446381,14.881171,250.694031,0.043675,14.754478,0.846499,9.800148,0.181094
126.18,197.451385,14.875031,250.447937,0.039651,14.73745,0.829581,9.800202,0.180885
126.19,197.454163,14.869818,250.216965,0.036256,14.703274,0.803764,9.800249,0.180468
126.2,197.455215,14.864192,249.972153,0.06762,14.654473,0.802647,9.799869,0.179871
126.21,197.454529,14.858176,249.742401,0.100762,14.617627,0.802255,9.799465,0.179419
126.22,197.451538,14.851814,249.498901,0.054363,14.58599,0.805009,9.800036,0.179031
126.23,197.446838,14.845062,249.256058,0.069422,14.554844,0.834336,9.799857,0.178651
126.24,197.440338,14.838755,249.028198,0.042005,14.505735,0.843526,9.800198,0.178051
126.25,197.431671,14.831925,248.786575,0.05474,14.449249,0.869465,9.800046,0.17736
126.26,197.421585,14.825506,248.559784,0.076738,14.409277,0.872334,9.79978,0.17687
126.27,197.409271,14.818347,248.319565,0.06449,14.388221,0.872861,9.799932,0.176612
126.28,197.395126,14.811708,248.080185,0.062284,14.337527,0.883505,9.799962,0.175992
126.29,197.379974,14.805491,247.855484,0.079518,14.310497,0.87807,9.799752,0.175659
126.3,197.361786,14.799056,247.617645,0.067894,14.270953,0.878554,9.799893,0.175173
126.31,197.343567,14.792285,247.394272,0.094575,14.24209,0.905109,9.799566,0.174818
126.32,197.322906,14.784452,247.157501,0.076302,14.208546,0.927047,9.799789,0.174406
126.33,197.301529,14.777548,246.93544,0.056501,14.164032,0.942477,9.800033,0.173858
126.34,197.277161,14.770618,246.70018,0.075097,14.112247,0.961911,9.799807,0.173221
126.35,197.251312,14.763383,246.465485,0.098705,14.048557,0.965885,9.79952,0.172437
126.36,197.225739,14.75594,246.245193,0.122947,14.025857,0.974762,9.799224,0.172153
126.37,197.197021,14.748309,246.0121,0.106119,13.990681,0.973175,9.799428,0.171715
126.38,197.168579,14.741607,245.793289,0.069962,13.955691,0.973773,9.799869,0.171279
126.39,197.136932,14.734201,245.561508,0.112524,13.904733,0.971064,9.799347,0.170646
126.4,197.105911,14.727051,245.34404,0.113039,13.844796,0.975666,9.799337,0.169902
126.41,197.071777,14.718935,245.113571,0.117385,13.795315,0.964026,9.79928,0.169283
126.42,197.036606,14.711296,244.883881,0.130121,13.74802,0.978106,9.799121,0.168687
126.43,197.001953,14.703664,244.668289,0.116908,13.707314,0.975118,9.79928,0.168171
126.44,196.963989,14.695417,244.439926,0.081446,13.683046,0.962923,9.799711,0.167853
126.45,196.927078,14.687203,244.225616,0.047558,13.650558,0.950245,9.800125,0.167436
126.46,196.886566,14.678967,243.998413,0.037613,13.610706,0.907225,9.800246,0.166926
126.47,196.845413,14.670327,243.771896,0.067858,13.574882,0.8587,9.799876,0.166464
126.48,196.805664,14.661966,243.559235,0.048142,13.556853,0.839731,9.800114,0.166219
126.49,196.762497,14.652967,243.334076,0.040082,13.520394,0.792004,9.80021,0.165747
126.5,196.720917,14.644061,243.122498,0.030039,13.487396,0.759401,9.80033,0.165318
