dt,x,y,z,x_vel,y_vel,z_vel,Z_acc,X_acc
223.45,57.526669,9.619815,122.573212,0.26545,8.792356,-0.467091,7.907204,-0.246977
223.46,57.484566,9.621801,122.429916,0.213564,8.787876,-0.489506,8.575132,-0.117087
223.47,57.440563,9.622703,122.276985,0.189354,8.827031,-0.53673,8.866293,0.332221
223.48,57.391335,9.623707,122.096199,0.106304,8.881358,-0.608936,9.519173,0.793472
223.49,57.353966,9.625391,121.950485,0.063208,8.926904,-0.633639,9.815364,1.097073
223.5,57.315208,9.626198,121.794991,0.038543,8.969617,-0.678543,9.958413,1.333037
223.51,57.278027,9.626937,121.638809,0.006624,9.009732,-0.719726,10.126455,1.521366
223.52,57.244221,9.628025,121.49073,-0.013683,9.049089,-0.728235,10.221993,1.680734
223.53,57.209297,9.628358,121.332443,-0.044018,9.088689,-0.774881,10.33243,1.819361
223.54,57.175896,9.628737,121.173134,-0.046953,9.151455,-0.808313,10.312347,2.033988
223.55,57.14595,9.629539,121.022476,-0.0503,9.219504,-0.829579,10.299523,2.242101
223.56,57.116158,9.631336,120.860809,-0.00996,9.296529,-0.862197,10.126287,2.450223
223.57,57.088989,9.634732,120.698105,0.067129,9.390878,-0.883161,9.862444,2.690848
223.58,57.064991,9.63883,120.5448,0.160399,9.435528,-0.824599,4.009663,2.549039
223.59,57.040768,9.643255,120.381157,0.206695,9.428299,-0.791699,5.911551,1.140731
223.6,57.017551,9.647035,120.217415,0.26232,9.419843,-0.786007,6.244727,0.737027
223.61,56.994534,9.651287,120.043999,0.249531,9.389007,-0.745719,7.561187,0.218177
223.62,56.975655,9.655045,119.889877,0.234311,9.368183,-0.736982,8.251439,0.032562
223.63,56.957741,9.658008,119.735619,0.213092,9.369909,-0.776481,8.769075,0.144947
223.64,56.94075,9.661475,119.572113,0.172968,9.327041,-0.724139,9.336885,-0.152927
223.65,56.924625,9.66482,119.408325,0.158583,9.315671,-0.711292,9.567481,-0.128753
223.66,56.910278,9.666872,119.254524,0.115049,9.304536,-0.735765,9.920376,-0.107793
223.67,56.897282,9.66907,119.101036,0.08102,9.269324,-0.719685,10.144656,-0.23639
223.68,56.88517,9.671688,118.937805,0.074562,9.250195,-0.751552,10.164194,-0.243878
223.69,56.874432,9.67391,118.775055,0.041222,9.225966,-0.768192,10.288881,-0.271371
223.7,56.865749,9.676167,118.621933,0.054465,9.208164,-0.758363,10.192462,-0.268415
223.71,56.857254,9.680846,118.441017,0.086777,9.184804,-0.764793,10.027691,-0.273594
223.72,56.851593,9.684356,118.298378,0.125042,9.177418,-0.76593,9.880803,-0.230041
223.73,56.846725,9.689799,118.137527,0.125062,9.15083,-0.746102,9.937311,-0.256058
223.74,56.84341,9.695612,117.986839,0.170577,9.15252,-0.726461,9.842157,-0.183509
223.75,56.841038,9.702295,117.827248,0.203907,9.11059,-0.694677,9.816283,-0.261567
223.76,56.839901,9.708813,117.668327,0.198867,9.097051,-0.680684,12.460346,-0.000941
223.77,56.839844,9.714753,117.519295,0.247964,9.038342,-0.66635,10.063515,-1.747283
223.78,56.841026,9.722412,117.36187,0.252905,8.967669,-0.630959,10.147757,-2.482456
223.79,56.843113,9.729093,117.204819,0.26908,8.921931,-0.636716,9.851302,-2.437853
223.8,56.846001,9.735208,117.057747,0.24339,8.859448,-0.617091,10.098823,-2.650037
223.81,56.850029,9.74175,116.902168,0.19523,8.828341,-0.611122,10.388506,-2.437349
223.82,56.854939,9.747444,116.746964,0.179183,8.779943,-0.623552,10.257958,-2.434461
223.83,56.861282,9.754515,116.593033,0.090537,8.721416,-0.604589,10.675637,-2.507129
223.84,56.867924,9.760625,116.448349,0.111217,8.687735,-0.611616,10.249958,-2.412019
223.85,56.876225,9.768287,116.295738,0.031403,8.659001,-0.601115,10.502163,-2.286419
223.86,56.884701,9.775294,116.152809,0.023145,8.653958,-0.587938,10.342682,-2.070176
223.87,56.895008,9.783464,116.00164,-0.028404,8.631881,-0.581062,10.427277,-1.964654
223.88,56.906067,9.79107,115.851402,-0.116632,8.630785,-0.565809,10.685198,-1.77878
223.89,56.917374,9.79826,115.710274,-0.117959,8.600523,-0.557673,10.56186,-1.755818
223.9,56.930271,9.806077,115.561333,-0.214526,8.587681,-0.553611,10.826752,-1.656652
223.91,56.943615,9.813097,115.412712,-0.242253,8.579251,-0.551371,10.826418,-1.554961
223.92,56.957291,9.819777,115.273384,-0.309671,8.592626,-0.558884,10.965948,-1.397188
223.93,56.971886,9.825772,115.125801,-0.36851,8.592154,-0.572488,11.075149,-1.300511
223.94,56.988232,9.832431,114.978889,-0.392784,8.577484,-0.573406,11.373687,-1.018276
223.95,57.00388,9.83836,114.840866,-0.430282,8.579762,-0.581358,12.016305,-0.374808
223.96,57.02174,9.845539,114.694435,-0.415379,8.611115,-0.549116,11.292824,0.427702
223.97,57.03986,9.852328,114.547958,-0.454762,8.672426,-0.537959,11.822131,1.266057
223.98,57.057331,9.85789,114.409904,-0.461106,8.720945,-0.510647,11.868279,1.608354
223.99,57.076942,9.864179,114.262924,-0.478004,8.763865,-0.507227,12.003719,1.759828
224,57.096581,9.870261,114.11525,-0.432969,8.825674,-0.506613,11.579681,2.031172
224.01,57.116001,9.874791,113.976326,-0.485204,8.869823,-0.491059,12.032961,2.113178
224.02,57.137169,9.879611,113.827652,-0.466044,8.936305,-0.470389,11.921453,2.312386
224.03,57.158634,9.883955,113.678734,-0.509152,8.995593,-0.433722,12.259515,2.42565
224.04,57.179317,9.888063,113.538063,-0.495137,9.025084,-0.416901,12.222498,2.368244
224.05,57.20174,9.893598,113.387253,-0.427052,9.094747,-0.401433,11.916582,2.511936
224.06,57.224735,9.899408,113.236504,-0.387311,9.153806,-0.387954,11.776138,2.583675
224.07,57.246498,9.904568,113.093895,-0.265379,9.153538,-0.371419,11.263076,2.399375
224.08,57.269951,9.911044,112.941956,-0.181715,9.168553,-0.370754,10.941995,2.291216
224.09,57.293671,9.916359,112.790031,-0.079622,9.19851,-0.382662,10.562605,2.252218
224.1,57.316303,9.921832,112.64682,-0.000143,9.195538,-0.369557,10.257935,2.107304
224.11,57.340649,9.926879,112.494629,0.060777,9.197059,-0.36173,10.02389,1.985705
224.12,57.364876,9.931376,112.342445,0.126698,9.162583,-0.335305,5.676771,-1.945243
224.13,57.387714,9.936451,112.19944,0.181659,9.150597,-0.30649,5.436685,-1.355789
224.14,57.41227,9.943928,112.049042,0.29475,9.037875,-0.297725,4.103249,-3.265163
224.15,57.436676,9.951797,111.898499,0.454795,8.942447,-0.263813,2.561352,-3.893976
224.16,57.459961,9.959584,111.748482,0.503842,8.907186,-0.237897,2.954076,-3.519014
224.17,57.481693,9.965787,111.60804,0.527853,8.900321,-0.229826,3.31599,-3.012397
224.18,57.505035,9.971562,111.459175,0.44962,8.872905,-0.207383,4.569739,-2.80318
224.19,57.527122,9.976787,111.31955,0.377395,8.838309,-0.162177,5.442062,-2.720936
224.2,57.550308,9.980083,111.171181,0.253111,8.814688,-0.135004,6.525635,-2.562837
224.21,57.573273,9.982859,111.023392,0.115813,8.78052,-0.097187,7.468574,-2.500195
224.22,57.594917,9.98544,110.884407,0.044413,8.749372,-0.075036,7.889039,-2.44588
224.23,57.617886,9.988886,110.737274,-0.051035,8.693498,-0.073208,8.402927,-2.51352
224.24,57.640923,9.993753,110.590767,-0.0521,8.64702,-0.070978,8.430036,-2.526975
224.25,57.662769,9.999073,110.453568,-0.067294,8.599855,-0.074923,8.574642,-2.554395
224.26,57.685738,10.005331,110.308388,-0.037383,8.565124,-0.088072,8.553176,-2.518018
224.27,57.708904,10.012366,110.163963,0.039766,8.516227,-0.091192,8.403057,-2.541009
224.28,57.734589,10.02024,110.003281,0.075757,8.460079,-0.095685,8.460377,-2.568563
224.29,57.757587,10.028048,109.860405,0.180122,8.40229,-0.101809,8.269436,-2.614194
224.3,57.777843,10.034457,109.734703,0.188553,8.343149,-0.104168,10.723145,-3.535069
224.31,57.797932,10.042594,109.609993,0.273465,8.275532,-0.120151,7.76193,-4.02575
224.32,57.820759,10.052139,109.469368,0.348331,8.198943,-0.122586,7.488286,-4.167122
224.33,57.841228,10.060846,109.345932,0.436621,8.128749,-0.150674,6.962514,-4.26243
224.34,57.866352,10.069145,109.198128,0.459999,8.095492,-0.174376,7.680139,-3.662517
224.35,57.89048,10.077772,109.06028,0.395862,8.060459,-0.155813,8.974047,-3.34248
224.36,57.914162,10.084125,108.921875,0.432592,8.016406,-0.159327,8.893055,-3.200609
224.37,57.93861,10.090317,108.784843,0.302868,7.93915,-0.148096,10.112675,-3.351344
224.38,57.958641,10.093741,108.671745,0.316384,7.903211,-0.172976,10.037227,-3.250827
224.39,57.98243,10.097203,108.543701,0.206131,7.859258,-0.205148,10.74493,-3.172944
224.4,58.011364,10.099521,108.391602,0.134963,7.830476,-0.252301,11.066049,-2.964147
224.41,58.038574,10.10185,108.257118,0.057445,7.804794,-0.249125,11.380838,-2.80926
224.42,58.065838,10.103703,108.122604,-0.014734,7.77741,-0.291362,11.607018,-2.686159
224.43,58.08947,10.106057,108.013176,-0.045121,7.767885,-0.281668,11.683622,-2.538394
224.44,58.118031,10.108744,107.880379,-0.063817,7.725764,-0.300386,11.68598,-2.506306
224.45,58.147923,10.112458,107.749283,-0.073721,7.687979,-0.286936,11.718536,-2.457015
224.46,58.181202,10.115279,107.602829,-0.09555,7.660507,-0.330885,11.785038,-2.353796
224.47,58.211105,10.11863,107.481354,-0.03988,7.621164,-0.30122,11.615862,-2.329239
224.48,58.238495,10.12022,107.367027,-0.068852,7.577544,-0.340766,11.724705,-2.328036
224.49,58.269684,10.123304,107.247032,-0.035484,7.561216,-0.330319,8.600044,-0.889587
224.5,58.302254,10.125801,107.119553,-0.015244,7.507996,-0.353662,9.837256,-2.033746
224.51,58.339424,10.128713,106.978737,0.029244,7.463997,-0.337246,10.006894,-2.055093
224.52,58.372158,10.129418,106.852646,-0.056406,7.417933,-0.393552,11.977793,-2.15295
224.53,58.400867,10.130689,106.750328,-0.015779,7.416987,-0.406488,11.672565,-1.735458
224.54,58.433502,10.131769,106.633751,-0.003099,7.36098,-0.401768,11.739903,-1.969675
224.55,58.468647,10.130684,106.510475,-0.02034,7.331209,-0.45783,12.132643,-1.872751
224.56,58.504578,10.130507,106.38858,-0.001332,7.279131,-0.444917,12.106855,-1.966955
224.57,58.538452,10.132723,106.269249,0.079755,7.114135,-0.567331,11.683923,-2.796577
224.58,58.578476,10.140306,106.138954,0.423729,6.71881,-0.639075,9.711475,-4.779117
224.59,58.61145,10.147418,106.03051,0.6881,6.433734,-0.598725,8.451704,-5.847669
224.6,58.644913,10.155569,105.917946,1.00629,6.153134,-0.525763,7.054511,-6.66359
224.61,58.674591,10.163887,105.813667,1.223492,5.930215,-0.457873,6.299665,-7.103834
224.62,58.702782,10.171365,105.717285,1.403771,5.795131,-0.451834,5.753774,-7.131893
224.63,58.735126,10.180816,105.610268,1.511659,5.681419,-0.454359,5.6242,-6.99041
224.64,58.771927,10.190774,105.492836,1.5502,5.617429,-0.520645,5.854106,-6.609253
224.65,58.803326,10.198027,105.395309,1.535565,5.60255,-0.59317,6.185013,-6.187819
224.66,58.83741,10.205914,105.293488,1.365453,5.554739,-0.697948,7.043828,-5.892632
224.67,58.868103,10.21062,105.20356,1.317942,5.532451,-0.752655,13.409987,-0.457013
224.68,58.901169,10.213568,105.10833,1.119969,5.52273,-0.856588,18.569597,-0.120016
224.69,58.941006,10.216805,104.996819,0.965597,5.503889,-0.938906,18.700737,-0.096685
224.7,58.976887,10.217629,104.897133,0.85169,5.487635,-1.060421,18.347965,-0.067914
224.71,59.010883,10.217437,104.804184,0.658711,5.504485,-1.179227,19.322182,0.378751
224.72,59.043335,10.216923,104.717682,0.615768,5.479214,-1.279024,18.491047,0.233851
224.73,59.078033,10.215241,104.625778,0.466493,5.479601,-1.381717,18.807114,0.379286
224.74,59.114719,10.211588,104.528374,0.3244,5.456324,-1.500781,18.9687,0.32345
224.75,59.152283,10.208766,104.432121,0.250559,5.442276,-1.570864,18.643764,0.35198
224.76,59.186874,10.203568,104.341087,0.127778,5.442164,-1.645054,18.750681,0.460188
224.77,59.224068,10.197442,104.245155,0.023921,5.40729,-1.740016,18.717798,0.369376
224.78,59.261406,10.191362,104.150299,-0.040634,5.431493,-1.787012,18.493549,0.593744
224.79,59.29649,10.183036,104.060532,-0.165768,5.393659,-1.904371,18.632702,0.48975
224.8,59.334763,10.176008,103.967789,-0.190154,5.401591,-1.939775,18.297113,0.610046
224.81,59.377129,10.165614,103.8638,-0.229261,5.346904,-1.96356,18.020176,0.465483
224.82,59.413116,10.155702,103.77713,-0.295376,5.317055,-2.011727,17.952753,0.431174
224.83,59.451149,10.145621,103.686096,-0.309491,5.289355,-1.979563,17.690779,0.412643
224.84,59.489338,10.132924,103.594749,-0.345627,5.213707,-2.042669,17.513803,0.232093
224.85,59.523605,10.121618,103.515892,-0.407985,5.178737,-2.059021,16.539856,-1.129877
224.86,59.559311,10.109648,103.43248,-0.391734,5.113061,-2.030302,13.688576,-2.368322
224.87,59.602356,10.092932,103.333374,-0.464069,5.058576,-2.099528,14.55316,-2.24713
224.88,59.641235,10.077616,103.246986,-0.495219,5.033747,-2.106217,14.401219,-1.830624
224.89,59.67688,10.06321,103.166534,-0.502705,4.927784,-2.071724,13.95859,-2.617042
224.9,59.710697,10.048984,103.09137,-0.543484,4.841439,-2.084764,14.007832,-2.97615
224.91,59.746731,10.033472,103.012589,-0.61159,4.833027,-2.07156,14.26144,-2.503856
224.92,59.786888,10.014278,102.924583,-0.628206,4.746458,-2.076478,13.94187,-2.708647
224.93,59.833115,9.993787,102.828804,-0.728782,4.756459,-2.073015,14.2227,-2.167688
224.94,59.880276,9.974001,102.731178,-0.71078,4.734519,-2.003456,13.720722,-1.95291
224.95,59.917545,9.959765,102.657738,-0.712861,4.719188,-1.970195,13.497174,-1.828441
224.96,59.942909,9.950311,102.60836,-0.745145,4.728694,-1.920637,13.532653,-1.656782
224.97,59.981579,9.935672,102.532669,-0.727481,4.66667,-1.842272,13.272712,-1.787886
224.98,60.021244,9.921982,102.458344,-0.770993,4.646956,-1.791259,13.303832,-1.717579
224.99,60.058971,9.912584,102.391647,-0.698959,4.572394,-1.704976,12.877125,-1.888023
225,60.100166,9.904863,102.322426,-0.442351,4.466771,-1.539668,11.809914,-2.144796
225.01,60.138767,9.89675,102.258698,-0.229035,4.375225,-1.459053,11.017473,-2.324802
225.02,60.178593,9.889033,102.193443,-0.119094,4.193646,-1.400403,10.672799,-2.772125
225.03,60.218792,9.881929,102.129829,0.051341,4.024562,-1.344306,0.326288,-9.622961
225.04,60.259186,9.877183,102.070244,0.146793,3.889905,-1.267524,2.901604,-8.507891
225.05,60.296627,9.87257,102.016167,0.272942,3.779192,-1.145236,2.94627,-7.847408
225.06,60.335556,9.866883,101.959999,0.380041,3.678533,-1.017347,3.333053,-7.241336
225.07,60.372837,9.861663,101.904839,0.353187,3.529644,-0.945837,5.182086,-7.487187
225.08,60.407391,9.857857,101.854935,0.337944,3.4348,-0.91794,6.212696,-7.178045
225.09,60.444286,9.855639,101.804939,0.324702,3.347977,-0.873698,6.919642,-6.82755
225.1,60.481007,9.855318,101.758194,0.340324,3.266907,-0.765268,7.241027,-6.527795
225.11,60.514442,9.854796,101.71579,0.43306,3.144488,-0.655926,6.943329,-6.618669
225.12,60.549778,9.853105,101.671768,0.443084,3.012055,-0.586393,7.22667,-6.704047
225.13,60.584755,9.851394,101.629478,0.420545,2.923293,-0.55431,7.642768,-6.527881
225.14,60.616844,9.850579,101.591515,0.377489,2.846429,-0.505613,8.077646,-6.358809
225.15,60.650967,9.849453,101.552605,0.311091,2.837884,-0.486603,8.546915,-5.873655
225.16,60.684551,9.84868,101.516251,0.232716,2.776853,-0.42826,8.985013,-5.692828
225.17,60.715446,9.848162,101.483604,0.253457,2.617206,-0.341812,8.954334,-5.953319
225.18,60.747852,9.847015,101.44989,0.254466,2.466065,-0.286988,8.999277,-6.115276
225.19,60.780182,9.845883,101.417625,0.223864,2.406432,-0.254098,9.1546,-5.93008
225.2,60.81105,9.845479,101.388443,0.209211,2.417105,-0.196508,9.233514,-5.555588
225.21,60.844273,9.845068,101.358627,0.161338,2.465707,-0.14572,13.386309,2.919177
225.22,60.87674,9.845109,101.330612,0.103305,2.394688,-0.083206,13.303586,-0.888797
225.23,60.907536,9.84572,101.304672,0.076413,2.328689,-0.024109,12.702177,-1.959358
225.24,60.940392,9.846102,101.277946,0.013718,2.305895,0.022879,12.909986,-1.780573
225.25,60.973827,9.846105,101.252258,-0.042669,2.309604,0.06178,12.952112,-1.352084
225.26,61.006611,9.846963,101.229057,-0.033136,2.344686,0.11693,12.33144,-0.762054
225.27,61.040989,9.846945,101.205345,-0.071795,2.395902,0.146715,12.280707,-0.195517
225.28,61.075886,9.846067,101.182426,-0.1154,2.336057,0.170585,12.281583,-0.619582
225.29,61.111599,9.845291,101.15992,-0.173196,2.306194,0.205677,12.376808,-0.743614
225.3,61.146248,9.846343,101.139351,-0.180974,2.348385,0.243091,12.170251,-0.408875
225.31,61.18317,9.847339,101.117775,-0.18714,2.432003,0.302428,11.972309,0.094371
225.32,61.21846,9.847524,101.097672,-0.21269,2.448779,0.332672,11.914666,0.174705
225.33,61.257,9.847243,101.07637,-0.235425,2.436821,0.351173,11.839282,0.109051
225.34,61.297497,9.84823,101.055611,-0.234869,2.494633,0.371017,11.677547,0.356161
225.35,61.338417,9.848932,101.035332,-0.258371,2.615249,0.412266,11.638603,0.822167
225.36,61.377735,9.849515,101.015892,-0.237024,2.645713,0.455791,11.444902,0.891697
225.37,61.42033,9.849681,100.994568,-0.25629,2.657314,0.461145,11.411057,0.883547
225.38,61.461838,9.850393,100.974518,-0.28941,2.728669,0.459095,11.437786,1.080879
225.39,61.506866,9.85142,100.953354,-0.274403,2.818632,0.469094,8.749678,4.877191
225.4,61.552967,9.851498,100.93232,-0.281821,2.859313,0.469858,9.633475,3.47706
225.41,61.601181,9.851785,100.911079,-0.28634,2.944581,0.482127,9.850616,3.975194
225.42,61.646877,9.852333,100.890175,-0.293017,3.034492,0.513202,9.998695,4.354573
225.43,61.696041,9.852489,100.867485,-0.298836,3.062858,0.492433,10.057226,3.771791
225.44,61.747688,9.853187,100.844719,-0.297389,3.134783,0.506061,10.042451,3.829239
225.45,61.797417,9.853758,100.822975,-0.289838,3.277017,0.510652,9.964208,4.521594
225.46,61.850899,9.854815,100.799004,-0.271064,3.347999,0.4908,9.822421,4.4639
225.47,61.906311,9.856721,100.774513,-0.244318,3.406815,0.495633,9.659216,4.336711
225.48,61.959915,9.858401,100.750908,-0.205971,3.54623,0.506162,9.453093,4.752687
225.49,62.017746,9.85944,100.725372,-0.212886,3.629135,0.484269,9.533351,4.756039
225.5,62.077084,9.86088,100.699203,-0.187744,3.666434,0.475927,9.441051,4.528151
225.51,62.134636,9.862806,100.673882,-0.16027,3.766118,0.470904,9.342777,4.648186
225.52,62.196735,9.86386,100.646622,-0.15098,3.876338,0.457891,9.339322,4.776917
225.53,62.260387,9.865661,100.61824,-0.131875,3.929949,0.432852,9.293877,4.660343
225.54,62.32172,9.868008,100.590996,-0.108363,4.032526,0.408153,9.233703,4.761426
225.55,62.387959,9.870092,100.56176,-0.07482,4.15122,0.410483,9.14427,4.891592
225.56,62.455482,9.872424,100.531311,-0.035207,4.193254,0.375461,9.040367,4.75053
225.57,62.520348,9.875132,100.502014,-0.019569,4.260985,0.346853,7.328847,4.198901
225.58,62.590305,9.877388,100.470879,-0.001768,4.375713,0.330879,7.975724,5.566864
225.59,62.661392,9.879561,100.438576,0.009837,4.436622,0.296497,8.250336,4.826641
225.6,62.733898,9.883071,100.405731,-0.000483,4.510944,0.257546,8.751368,4.685014
225.61,62.802876,9.88549,100.374847,0.042752,4.625532,0.246184,8.374489,5.163438
225.62,62.877357,9.88788,100.340736,0.02702,4.671788,0.196944,8.729154,4.726947
225.63,62.953156,9.891478,100.306297,0.01703,4.756426,0.153673,8.955971,4.755208
225.64,63.025024,9.893688,100.273796,0.054785,4.852949,0.142376,8.744466,4.905783
225.65,63.10276,9.896429,100.237961,0.045615,4.893212,0.095216,8.896004,4.608499
225.66,63.18158,9.89971,100.201866,0.040125,4.984784,0.054827,9.007914,4.684631
225.67,63.256134,9.901021,100.167755,0.050821,5.065481,0.037782,8.997271,4.713777
225.68,63.337055,9.903707,100.13044,0.009744,5.123729,-0.019127,9.256485,4.600795
225.69,63.41872,9.90608,100.092957,-0.000837,5.230502,-0.039364,9.34556,4.73198
225.7,63.501137,9.907297,100.054779,-0.014348,5.288657,-0.057009,9.428069,4.634475
225.71,63.580231,9.909822,100.017929,-0.038165,5.379686,-0.124399,9.547086,4.701612
225.72,63.66452,9.910702,99.97892,-0.040012,5.471341,-0.13787,9.56745,4.745152
225.73,63.745525,9.911822,99.940987,-0.05814,5.513449,-0.170442,9.638291,4.62417
225.74,63.832394,9.912726,99.900764,-0.089269,5.627009,-0.207552,9.748243,4.741296
225.75,63.920124,9.912912,99.859711,-0.104079,5.687305,-0.229874,10.212759,3.042561
225.76,64.009529,9.913848,99.818108,-0.120922,5.765779,-0.258034,10.376811,3.90058
225.77,64.094193,9.913739,99.778603,-0.15253,5.854995,-0.258966,10.790273,4.468988
225.78,64.185814,9.914496,99.735512,-0.135186,5.931213,-0.291648,10.226331,4.475519
225.79,64.278069,9.914512,99.692406,-0.161797,6.038089,-0.287616,10.448712,4.85448
225.8,64.366501,9.915705,99.650314,-0.173067,6.094776,-0.300031,10.487926,4.639876
225.81,64.460762,9.916775,99.605988,-0.165498,6.210614,-0.310231,10.353699,4.962787
225.82,64.556015,9.918429,99.560425,-0.157779,6.243485,-0.312572,10.293978,4.570451
225.83,64.646362,9.920618,99.517578,-0.113613,6.32329,-0.33065,10.015071,4.614711
225.84,64.742439,9.9229,99.471596,-0.10344,6.357296,-0.337447,10.021727,4.34273
225.85,64.839172,9.92569,99.425529,-0.032746,6.356069,-0.344985,9.695707,3.928113
225.86,64.930046,9.928142,99.382088,-0.03587,6.381955,-0.338182,9.804198,3.739732
225.87,65.026688,9.931041,99.335632,0.027609,6.343649,-0.336193,9.579693,3.264176
225.88,65.123299,9.933405,99.289543,0.009613,6.351516,-0.333258,9.734199,3.058043
225.89,65.219444,9.936217,99.243004,0.045324,6.327478,-0.340312,9.660513,2.751787
225.9,65.310226,9.937566,99.199547,0.082879,6.289399,-0.338196,9.559412,2.441443
225.91,65.405975,9.938662,99.153343,0.022436,6.283338,-0.34396,9.838185,2.272614
225.92,65.495934,9.939796,99.109871,0.084148,6.241017,-0.346117,9.665086,2.008529
225.93,65.591522,9.940265,99.064255,0.031668,6.237846,-0.349857,14.289158,0.18225
225.94,65.686554,9.940248,99.018288,0.009072,6.240298,-0.360623,13.139168,0.17025
225.95,65.781731,9.939686,98.972923,0.018256,6.203627,-0.355712,11.982664,-0.641005
225.96,65.870972,9.938152,98.930176,-0.069442,6.208667,-0.361766,13.036658,-0.399367
225.97,65.965416,9.935938,98.884621,-0.062245,6.182555,-0.367715,12.451857,-0.632291
225.98,66.06002,9.933441,98.839714,-0.138622,6.167567,-0.3606,12.894581,-0.671464
225.99,66.148491,9.930192,98.797096,-0.207374,6.184771,-0.375978,13.23148,-0.42231
226,66.24263,9.927618,98.752434,-0.176885,6.145747,-0.362915,12.668341,-0.660617
226.01,66.336685,9.923709,98.708107,-0.246275,6.162992,-0.365491,12.955002,-0.463979
226.02,66.42485,9.919511,98.66629,-0.252518,6.162932,-0.370633,12.819601,-0.414632
226.03,66.518707,9.916042,98.62262,-0.276761,6.139785,-0.353997,12.79282,-0.498738
226.04,66.612251,9.910088,98.578697,-0.322637,6.1607,-0.348448,12.91756,-0.344508
226.05,66.700287,9.905352,98.537781,-0.324297,6.128637,-0.34365,12.799466,-0.463351
226.06,66.793762,9.900057,98.494766,-0.382515,6.141029,-0.319256,12.964895,-0.369092
226.07,66.886955,9.893802,98.451416,-0.335206,6.128633,-0.332655,12.683914,-0.386747
226.08,66.980309,9.888872,98.408882,-0.34858,6.092798,-0.313108,12.656398,-0.490145
226.09,67.067848,9.88269,98.368668,-0.345888,6.104173,-0.303843,12.611742,-0.413176
226.1,67.160637,9.877171,98.326149,-0.284647,6.066784,-0.299431,12.345529,-0.507239
226.11,67.253433,9.871824,98.28418,-0.323954,6.055081,-0.280294,14.195115,-0.632085
226.12,67.340683,9.865837,98.244522,-0.227276,6.055954,-0.289919,9.841571,-0.315804
226.13,67.433937,9.860785,98.202728,-0.221268,6.045033,-0.27077,10.290859,-0.451194
226.14,67.527527,9.854978,98.160484,-0.199836,6.117904,-0.261974,10.389727,0.780294
226.15,67.616127,9.849792,98.120728,-0.108393,6.125735,-0.255196,9.409119,0.715783
226.16,67.711418,9.844672,98.078209,-0.129591,6.180773,-0.250795,9.957669,1.15032
226.17,67.801407,9.839031,98.037872,-0.047864,6.242137,-0.240683,9.415922,1.525418
226.18,67.898537,9.834168,97.994553,0.005501,6.270021,-0.246576,9.142017,1.540245
226.19,67.996437,9.8283,97.951118,-0.003661,6.378223,-0.228379,9.391376,2.094978
226.2,68.095543,9.823259,97.906837,0.114539,6.387498,-0.243233,8.733051,1.93489
226.21,68.190125,9.818543,97.865158,0.090998,6.498992,-0.242182,8.966663,2.380838
226.22,68.291496,9.813866,97.820045,0.209534,6.528428,-0.242557,8.422094,2.324819
226.23,68.394547,9.809279,97.774887,0.211971,6.646709,-0.253709,8.467777,2.69227
226.24,68.491997,9.803791,97.732033,0.218974,6.704004,-0.237684,8.488842,2.75351
226.25,68.597481,9.798685,97.685829,0.251253,6.788806,-0.268677,8.383901,2.907106
226.26,68.703255,9.79229,97.639641,0.194556,6.872963,-0.25235,8.628987,3.038143
226.27,68.811203,9.786935,97.592293,0.227087,6.933815,-0.273292,8.522575,3.070964
226.28,68.912766,9.780786,97.548241,0.175928,7.033317,-0.232888,8.696241,3.240389
226.29,69.016457,9.774745,97.502846,0.136925,7.053819,-0.244215,8.820375,3.140834
226.3,69.126442,9.766621,97.454819,0.071191,7.190304,-0.215878,11.923747,7.218937
226.31,69.238617,9.758734,97.405739,0.01117,7.232123,-0.243176,11.891811,4.626953
226.32,69.35112,9.749707,97.356949,-0.067385,7.360091,-0.224582,12.295237,5.627962
226.33,69.465485,9.740472,97.307495,-0.12852,7.411306,-0.23772,12.18779,4.938951
226.34,69.573959,9.731057,97.260742,-0.206116,7.532103,-0.211503,12.426844,5.444592
226.35,69.711357,9.718219,97.201401,-0.291637,7.619238,-0.211206,12.50172,5.224924
226.36,69.815529,9.708765,97.156181,-0.348584,7.721826,-0.167438,12.522289,5.430029
226.37,69.934616,9.696959,97.104012,-0.407544,7.771446,-0.182727,12.502377,5.108559
226.38,70.062416,9.685723,97.047318,-0.424597,7.905409,-0.173466,12.209375,5.384871
226.39,70.177124,9.675099,96.996735,-0.469841,7.983205,-0.168509,12.201033,5.334363
226.4,70.29277,9.664842,96.94503,-0.483403,8.065615,-0.172988,12.0445,5.317948
226.41,70.431892,9.653681,96.881981,-0.504215,8.196081,-0.167416,11.944271,5.462847
226.42,70.527878,9.646524,96.838348,-0.496137,8.245567,-0.164891,11.813373,5.362511
226.43,70.646446,9.637449,96.78347,-0.454692,8.339958,-0.16884,11.54326,5.399235
226.44,70.774132,9.627801,96.724731,-0.415569,8.388921,-0.147567,11.35803,5.226441
226.45,70.902504,9.618545,96.664703,-0.428102,8.457813,-0.154677,11.391766,5.151112
226.46,71.024483,9.609748,96.607239,-0.36746,8.543266,-0.13049,11.177981,5.162011
226.47,71.155594,9.601932,96.545204,-0.368903,8.601097,-0.126858,11.196761,5.062223
226.48,71.287773,9.593907,96.482262,-0.329776,8.696815,-0.118998,9.384637,4.943273
